id,user_id,sequence_number,session_id,created_at,ip_address,city,state,postal_code,browser,traffic_source,uri,event_type
2022884,,3,6d09c451-c348-4dc0-a186-fb4f9e971ae6,2020-04-17 11:34:00.000000 UTC,36.192.185.96,Lan'Zhou,Beijing,100076,Firefox,Organic,/cancel,cancel
1644126,,3,6f7b3d8c-4c5d-473f-a2cb-8e705524360c,2020-09-17 02:29:00.000000 UTC,174.222.158.41,Lan'Zhou,Beijing,100076,Other,Email,/cancel,cancel
1360797,,3,0be7ed50-659e-49e0-a2bb-5285959c2aa5,2023-10-29 15:12:00.000000 UTC,42.142.108.202,Lan'Zhou,Beijing,100076,Firefox,Adwords,/cancel,cancel
1355469,,3,101a65d5-3649-4343-8317-6a286a0f46b6,2023-06-24 12:57:00.000000 UTC,113.29.123.89,Lan'Zhou,Beijing,100076,Chrome,YouTube,/cancel,cancel
1298774,,3,c19d559a-bbf7-40c4-92b3-53089972ea20,2024-07-11 06:32:00.000000 UTC,46.107.157.10,Lan'Zhou,Beijing,100076,Chrome,Organic,/cancel,cancel
1974229,,3,ea3cd5fe-754d-4506-9ba4-80d950b29340,2020-12-07 13:34:00.000000 UTC,124.24.42.11,Zhongwei,Beijing,100079,Firefox,Adwords,/cancel,cancel
2036434,,3,7455a27e-3720-4eff-adc3-be17ad11d9c2,2022-03-20 16:51:00.000000 UTC,203.101.159.234,Shanghai,Beijing,100081,Chrome,Email,/cancel,cancel
2300551,,3,47956c97-b095-4370-8c23-4523bd0ef45c,2019-08-18 05:58:00.000000 UTC,54.154.29.13,Shanghai,Beijing,100081,Chrome,Adwords,/cancel,cancel
1741561,,3,5146057c-d447-44f1-9664-50a6c3c07b34,2019-04-11 14:29:00.000000 UTC,78.248.108.195,Shanghai,Beijing,100081,Firefox,Email,/cancel,cancel
1677922,,3,bfafddfc-cc9c-46da-9256-c0b35496e5c8,2021-06-22 15:39:00.000000 UTC,25.227.99.244,Shanghai,Beijing,100081,Firefox,Email,/cancel,cancel
2040237,,3,0e6b5194-6880-4b31-99fa-746e3635f1ed,2020-07-10 18:29:00.000000 UTC,169.175.54.67,Shanghai,Beijing,100081,Chrome,Organic,/cancel,cancel
2104262,,3,d0dd48fd-fce3-457a-9949-2dda6388b1ad,2024-04-25 16:25:00.000000 UTC,30.198.76.126,Shanghai,Beijing,100081,Safari,Email,/cancel,cancel
2088443,,3,cb163ff2-9d63-4ac6-b80e-3cd7af3463b2,2019-04-26 02:45:00.000000 UTC,17.91.232.111,Beijing,Beijing,100082,Chrome,Adwords,/cancel,cancel
2156855,,3,69addc29-1b46-478c-a216-96a4219e54b0,2022-02-22 14:36:00.000000 UTC,60.68.59.168,Beijing,Beijing,100082,Safari,Email,/cancel,cancel
2342222,,3,7b2ba89a-3720-4970-9399-2c36028b520e,2022-07-26 16:37:00.000000 UTC,80.77.183.11,Taizhou,Beijing,100084,Safari,Email,/cancel,cancel
2099961,,3,9ae8829d-75b0-4215-a2be-7e8551d81f41,2022-03-23 16:45:00.000000 UTC,190.217.25.17,Taizhou,Beijing,100084,Chrome,Facebook,/cancel,cancel
2266748,,3,73cf0230-bc8c-4d1c-99b9-9f93ac2a817d,2019-10-29 15:40:00.000000 UTC,55.232.66.185,Taizhou,Beijing,100084,Chrome,Email,/cancel,cancel
2363964,,3,5c74dc0f-d99b-4a4e-a5dc-7edac1b0ac78,2019-11-05 13:54:00.000000 UTC,128.244.224.243,Taizhou,Beijing,100084,Chrome,Email,/cancel,cancel
2358937,,3,671d966f-efec-4f29-bd13-d0e20194b770,2023-01-11 07:58:00.000000 UTC,48.244.208.250,Suzhou,Beijing,100085,Firefox,YouTube,/cancel,cancel
2089608,,3,95a629f8-470d-4512-a535-85f6b9168006,2023-07-02 08:12:00.000000 UTC,160.191.55.129,Suzhou,Beijing,100085,Chrome,Organic,/cancel,cancel
2025516,,3,32c2b4f0-ec91-451e-956d-b913f15e9e98,2021-02-08 17:49:00.000000 UTC,20.207.21.199,Suzhou,Beijing,100085,IE,Adwords,/cancel,cancel
1613539,,3,c921a508-74a8-481d-bd1a-d6c8b130888a,2023-06-25 19:24:00.000000 UTC,175.111.138.253,Suzhou,Beijing,100085,Safari,Email,/cancel,cancel
1723240,,3,69c4bbdb-7d1c-4595-a6fe-156c186aa9c1,2024-03-19 06:33:00.000000 UTC,54.243.11.48,Zhongshan,Beijing,100086,Chrome,Email,/cancel,cancel
2246584,,3,4dfeffab-34f4-455e-aca5-2240f73bd045,2024-06-13 11:05:00.000000 UTC,188.243.223.174,Zhongshan,Beijing,100086,Chrome,Adwords,/cancel,cancel
2192823,,3,e3694919-edf9-4b65-9a12-67c73b6b4a7f,2023-04-24 01:04:00.000000 UTC,104.153.58.52,Zhongshan,Beijing,100086,Chrome,Email,/cancel,cancel
2389773,,3,5678ad1c-934c-498d-baad-7fdb2eefb40d,2023-02-13 16:27:00.000000 UTC,49.251.3.154,Zhongshan,Beijing,100086,Chrome,Email,/cancel,cancel
1900881,,3,ee721ecc-d811-45b0-87bb-56a4edb3d3a9,2019-09-11 09:02:00.000000 UTC,84.110.251.210,Zhongshan,Beijing,100086,Firefox,YouTube,/cancel,cancel
1340525,,3,bf2cc8cc-5c3b-435d-8fba-a4b93fa7f5b7,2022-10-19 12:57:00.000000 UTC,158.252.242.42,Yiyang,Beijing,100088,Chrome,Email,/cancel,cancel
1418685,,3,d8462fd0-e30a-4f0e-bc0d-a16811d29e66,2020-11-01 18:53:00.000000 UTC,47.121.69.185,Yiyang,Beijing,100088,Chrome,Facebook,/cancel,cancel
1991729,,3,c58442f5-b33d-4f62-bc40-2ddc057c28d9,2024-10-15 15:28:00.000000 UTC,209.175.208.14,Yiyang,Beijing,100088,Chrome,YouTube,/cancel,cancel
1945533,,3,4ca6efea-77a5-467a-861b-716081e04476,2019-01-07 05:34:00.000000 UTC,214.156.44.153,Jinzhong,Beijing,100089,Firefox,Email,/cancel,cancel
1503529,,3,745a8735-1d17-47fb-8b02-fa15c56ca76a,2024-02-23 13:13:00.000000 UTC,28.27.51.47,New York,New York,10009,Chrome,Facebook,/cancel,cancel
2009128,,3,3bec43c6-cf69-4b33-8343-9641ec73911e,2023-06-14 19:12:00.000000 UTC,10.86.99.2,New York,New York,10009,Chrome,Email,/cancel,cancel
2323234,,3,2c30c352-e5b4-45f2-bcc5-aae1d7668470,2023-07-09 00:52:00.000000 UTC,103.11.248.145,Xingtai,Beijing,100091,Safari,Adwords,/cancel,cancel
1341987,,3,8a2cf4d8-67f8-4a96-87c9-2b9bd8e45f09,2020-07-03 02:25:00.000000 UTC,128.115.149.193,Xingtai,Beijing,100091,Chrome,Adwords,/cancel,cancel
2374746,,3,95987bc4-1522-4da6-a59e-f1dbeff08c8b,2021-05-04 09:32:00.000000 UTC,58.47.172.216,Luoyang,Beijing,100093,Chrome,Email,/cancel,cancel
1773412,,3,94a6fb7d-8515-42fc-81ca-39acde5ac772,2019-07-08 17:43:00.000000 UTC,123.201.222.155,Luoyang,Beijing,100093,Chrome,Adwords,/cancel,cancel
2158469,,3,d1a50fa6-5a17-40e7-8618-b6c660749d1d,2019-04-19 12:43:00.000000 UTC,6.217.132.253,Luoyang,Beijing,100093,Safari,Facebook,/cancel,cancel
1340998,,3,28a58b2d-71ae-4124-8626-d794e8483eb0,2024-12-19 12:15:00.000000 UTC,152.182.110.241,Luoyang,Beijing,100093,IE,Email,/cancel,cancel
2112969,,3,689c2d3c-f5d1-401b-8784-0e20cad41d61,2021-07-09 14:08:00.000000 UTC,80.23.21.12,Luoyang,Beijing,100093,Chrome,Email,/cancel,cancel
1557782,,3,7e74a088-3bd5-4a4a-a1ad-e19887383f4a,2020-05-07 19:05:00.000000 UTC,142.81.26.26,Dongguan,Beijing,100097,Chrome,Facebook,/cancel,cancel
1352042,,3,49db0eda-744a-48ed-800e-a2da9f8d0db5,2020-07-11 06:20:00.000000 UTC,77.6.239.22,Dongguan,Beijing,100097,Chrome,Email,/cancel,cancel
2389004,,3,e997707f-9a1a-4935-9955-192f1b2f3b49,2024-03-28 17:50:00.000000 UTC,126.203.158.135,Shanghai,Beijing,100101,Other,Email,/cancel,cancel
1875963,,3,7d6ec74b-a5fc-4ad9-b46e-feb1c3354c83,2020-10-25 17:29:00.000000 UTC,115.193.83.18,Shanghai,Beijing,100101,Firefox,Adwords,/cancel,cancel
1436570,,3,d37ff001-ad60-4080-8587-b4af486f4db2,2023-12-08 00:32:00.000000 UTC,215.36.186.85,Zhengzhou,Beijing,100102,Chrome,Organic,/cancel,cancel
1431567,,3,c31be60a-8c13-45ff-a0dd-dce7fe0b3b06,2024-04-14 15:27:00.000000 UTC,32.56.238.135,Zhengzhou,Beijing,100102,IE,Email,/cancel,cancel
1777723,,3,e9ae5d10-712f-4962-9820-4bd175048e3f,2019-04-02 03:37:00.000000 UTC,128.143.115.11,Zhengzhou,Beijing,100102,Chrome,YouTube,/cancel,cancel
2281072,,3,56cae351-e06b-4724-a64a-3779ac4dc682,2019-05-28 16:43:00.000000 UTC,18.195.150.249,Suzhou,Beijing,100107,Chrome,Email,/cancel,cancel
2400381,,3,a2eb8171-c1c5-41f5-9018-85625357d15b,2025-05-15 04:51:00.000000 UTC,85.92.20.174,Suzhou,Beijing,100107,Firefox,Email,/cancel,cancel
2092848,,3,4dc8e471-d5f6-42cb-8df8-43765b7ae231,2024-10-26 00:51:00.000000 UTC,25.30.40.180,New York,New York,10011,Chrome,Adwords,/cancel,cancel
1467603,,3,15370948-cd45-4af1-aeb6-186091f138c0,2025-01-18 01:36:00.000000 UTC,60.69.255.160,Beijing,Inner Mongolia Autonomous Region,10011,Firefox,Adwords,/cancel,cancel
1482272,,3,3dcb7fca-abe3-4b8a-9a56-30a09faa09a4,2024-09-08 17:07:00.000000 UTC,156.183.12.111,New York,New York,10012,Safari,Email,/cancel,cancel
1326135,,3,4b02f726-d3c4-465f-b72b-d9e84f221ccd,2024-11-18 08:42:00.000000 UTC,152.108.129.199,Ziyang,Beijing,100120,Chrome,Facebook,/cancel,cancel
1826298,,3,b3013279-f2c8-4b90-a502-6a839508bb46,2024-11-03 17:42:00.000000 UTC,192.5.79.98,Ziyang,Beijing,100120,Safari,Email,/cancel,cancel
2398481,,3,45cf43b0-4c34-4e45-bcc1-eb90d98319c5,2019-01-04 19:29:00.000000 UTC,173.147.78.195,Beijing,Beijing,100122,Chrome,YouTube,/cancel,cancel
2003780,,3,34e97583-38b1-4959-bc2f-b20f42720ca1,2023-03-20 18:54:00.000000 UTC,109.105.213.85,Beijing,Beijing,100122,Chrome,Adwords,/cancel,cancel
2270252,,3,32154ff6-2607-459e-85c6-e377750d4e36,2023-03-17 18:58:00.000000 UTC,184.252.176.71,Beijing,Beijing,100122,Chrome,Adwords,/cancel,cancel
1850976,,3,0baeddc4-22a1-49cb-a885-43470d22a98e,2022-07-10 13:22:00.000000 UTC,65.226.89.179,Shaoxing,Beijing,100123,Chrome,Email,/cancel,cancel
1409442,,3,69b57145-f3a0-4a8f-8911-9d62517ec99f,2019-12-03 12:20:00.000000 UTC,168.55.75.203,Shaoxing,Beijing,100123,Chrome,Email,/cancel,cancel
2172193,,3,f4a8dfc2-9e10-44d0-b2f0-295baf42fc9a,2025-02-04 01:37:00.000000 UTC,67.236.101.44,Beijing,Beijing,100141,Chrome,Organic,/cancel,cancel
1682189,,3,e891440c-dcf1-4fc7-a92e-aca95583b906,2021-09-19 14:58:00.000000 UTC,192.237.129.114,NanNing,Beijing,100144,Safari,Facebook,/cancel,cancel
2050362,,3,b061f07b-3602-4d0c-8401-3781ce7ed091,2024-03-20 19:29:00.000000 UTC,113.203.30.51,NanNing,Beijing,100144,Chrome,Email,/cancel,cancel
2191480,,3,f52968bd-f578-45ee-90ea-c94b853629be,2023-06-27 12:38:00.000000 UTC,31.209.44.63,Dandong,Beijing,100161,Other,Facebook,/cancel,cancel
1798709,,3,c4aaa04f-fb57-46de-bfb2-30c71cf3b480,2023-01-05 19:21:00.000000 UTC,98.198.12.135,Qingdao,Beijing,100164,Safari,Email,/cancel,cancel
1341928,,3,b290bbaf-60d6-4da1-b06f-e862ced9cd1c,2023-07-23 09:00:00.000000 UTC,50.31.30.114,Huaian,Beijing,100165,Chrome,Adwords,/cancel,cancel
1645512,,3,d8f0bb28-e066-499c-9237-5907a1d65e1f,2020-11-09 11:39:00.000000 UTC,100.208.231.167,Urumqi,Beijing,100166,Safari,YouTube,/cancel,cancel
1723060,,3,3b81c4ea-dfb6-4bd0-91d3-83775ee23fcc,2023-05-29 02:05:00.000000 UTC,63.139.151.20,Urumqi,Beijing,100190,Safari,Email,/cancel,cancel
2331587,,3,fa8e3fa7-4add-482d-ad75-874a5fcda715,2020-03-12 03:59:00.000000 UTC,101.243.189.190,Urumqi,Beijing,100190,Chrome,Email,/cancel,cancel
2287767,,3,96fda627-7ed2-49bb-9892-af01b5763824,2024-01-21 13:02:00.000000 UTC,219.178.248.4,Urumqi,Beijing,100190,Chrome,Email,/cancel,cancel
2207732,,3,515a01cf-17ee-431d-9f03-cee0b46f27f4,2022-09-01 06:27:00.000000 UTC,213.229.103.10,Harbin,Beijing,100193,Safari,YouTube,/cancel,cancel
2105167,,3,4bf7d410-1dd7-4baf-8fd8-9569da9b06cc,2019-07-19 19:25:00.000000 UTC,91.187.239.127,Harbin,Beijing,100193,Safari,Adwords,/cancel,cancel
1526748,,3,908053ad-3b9d-473f-b441-9b756481676c,2022-10-03 05:02:00.000000 UTC,27.139.20.210,Harbin,Beijing,100193,IE,Organic,/cancel,cancel
1844468,,3,709b57a5-ac31-4d39-922a-79f673411a18,2020-02-03 12:08:00.000000 UTC,44.108.134.9,Harbin,Beijing,100193,Firefox,Email,/cancel,cancel
2017155,,3,3875feb7-ba9f-438d-832f-3f83e1d839ef,2021-02-16 10:33:00.000000 UTC,86.78.213.124,Harbin,Beijing,100193,Chrome,Adwords,/cancel,cancel
1811621,,3,ed50c055-026e-4458-8f6b-3666bca47a15,2021-03-09 07:47:00.000000 UTC,72.211.204.225,Xingtai,Beijing,100194,Chrome,Facebook,/cancel,cancel
2282562,,3,b59b5f7e-f030-47aa-8849-85d192e81dce,2019-01-17 09:09:00.000000 UTC,193.86.85.226,Amherst,Massachusetts,1002,IE,Adwords,/cancel,cancel
1694558,,3,2edd8538-e508-4eaa-a70e-e076049957e9,2019-03-08 14:28:00.000000 UTC,57.0.228.62,Amherst,Massachusetts,1002,Safari,YouTube,/cancel,cancel
1375949,,3,6fa7c4fc-c23e-407b-8f10-fde7c1da7443,2019-01-05 02:41:00.000000 UTC,117.45.77.88,Baotou,Inner Mongolia Autonomous Region,10020,Safari,Email,/cancel,cancel
2264293,,3,74ee6de1-fd98-4917-86eb-dcb42aaed81e,2024-03-14 09:32:00.000000 UTC,126.232.15.65,Baotou,Inner Mongolia Autonomous Region,10020,Chrome,YouTube,/cancel,cancel
1667857,,3,d550e9e8-0ee4-4dfc-bf52-ba41a0f8a4d3,2020-05-04 19:14:00.000000 UTC,39.234.162.201,Baotou,Inner Mongolia Autonomous Region,10020,Chrome,Email,/cancel,cancel
1532793,,3,945f0ffa-b8d1-4419-8969-d202cc3cf6fd,2022-06-29 17:23:00.000000 UTC,84.127.144.194,Baotou,Inner Mongolia Autonomous Region,10020,Chrome,Email,/cancel,cancel
1591756,,3,f2a66762-c796-4e54-8716-7bc7387e205a,2021-01-13 11:02:00.000000 UTC,45.169.203.237,New York,New York,10025,Chrome,Facebook,/cancel,cancel
2382291,,3,1538e9f4-6436-406d-8f06-4a914f5287b6,2020-05-07 17:39:00.000000 UTC,107.186.105.172,New York,New York,10026,Firefox,Adwords,/cancel,cancel
2400456,,3,c3d8a948-89d2-465f-8816-4d1a272c0693,2021-09-02 18:24:00.000000 UTC,136.85.181.186,New York,New York,10026,Firefox,YouTube,/cancel,cancel
1470784,,3,2dbcb4a3-b2c0-4a8d-ac05-953675afd154,2020-06-26 10:26:00.000000 UTC,139.22.187.25,New York,New York,10027,Chrome,Adwords,/cancel,cancel
2009471,,3,9d4cf074-d864-4dbe-b62e-8fdb01d52b38,2021-10-05 07:08:00.000000 UTC,40.161.99.117,Shanghai,Inner Mongolia Autonomous Region,10030,Safari,Facebook,/cancel,cancel
1782462,,3,06f06179-61e8-4f4e-93ac-94f63c129dd7,2024-02-11 18:45:00.000000 UTC,123.123.39.36,Shenzhen,Inner Mongolia Autonomous Region,10031,Chrome,YouTube,/cancel,cancel
2299077,,3,6988bad9-9f71-499a-8bfe-06cc3c56e7d2,2024-10-30 09:41:00.000000 UTC,179.144.63.33,New York,New York,10032,Firefox,Email,/cancel,cancel
1819917,,3,1ccb5f86-7139-4076-bcb9-38cac6ed3ac0,2024-08-03 17:23:00.000000 UTC,61.183.175.192,Tianjin,Inner Mongolia Autonomous Region,10050,Safari,Email,/cancel,cancel
1779711,,3,3ac902bd-71f0-4e91-b977-5f81ab72026c,2025-04-24 11:10:00.000000 UTC,24.215.28.222,Fuzhou,Inner Mongolia Autonomous Region,10051,Firefox,Email,/cancel,cancel
1915930,,3,1f28d121-e557-4d01-9f30-ed3a780236eb,2019-07-21 11:29:00.000000 UTC,162.98.63.174,Fuzhou,Inner Mongolia Autonomous Region,10051,Chrome,Email,/cancel,cancel
1597218,,3,d60a17a1-d994-452a-8aa8-5fe771df79f0,2020-02-05 11:13:00.000000 UTC,189.165.109.170,Fuzhou,Inner Mongolia Autonomous Region,10051,IE,Facebook,/cancel,cancel
1302003,,3,1814b6ac-ef03-4b24-a1be-9f30d447d92b,2023-11-02 14:53:00.000000 UTC,64.34.105.48,Fuzhou,Inner Mongolia Autonomous Region,10051,Firefox,Adwords,/cancel,cancel
2110728,,3,e572f79e-a80a-4014-9aa0-6561f7b8e71a,2020-03-01 05:09:00.000000 UTC,194.54.126.190,Beijing,Inner Mongolia Autonomous Region,10060,Safari,Adwords,/cancel,cancel
2297670,,3,d91c690a-daa6-4495-bef6-a95c3e96f857,2020-01-31 17:25:00.000000 UTC,128.190.168.232,New York,New York,10065,Safari,Adwords,/cancel,cancel
1525861,,3,b7b691d1-af21-4192-941c-b49ef7e36a4b,2022-11-05 01:43:00.000000 UTC,148.33.102.63,Anqing,Beijing,101111,Chrome,Adwords,/cancel,cancel
2081803,,3,a5b492e3-37ba-4816-bebe-2139a1df5f27,2024-02-10 16:48:00.000000 UTC,32.95.165.143,Anqing,Beijing,101111,Safari,Adwords,/cancel,cancel
1584146,,3,0cf9c028-48f0-4c45-91ba-69c348bf2ebc,2023-11-27 07:57:00.000000 UTC,146.212.249.134,Zhongshan,Beijing,101125,Firefox,Email,/cancel,cancel
1937042,,3,befcbd41-f8a7-4cee-adbe-3b11b9e6bccb,2022-02-02 17:46:00.000000 UTC,43.186.133.44,Berlin,Berlin,10117,Chrome,YouTube,/cancel,cancel
1465345,,3,3b62bf91-62c5-407c-8094-0dba360d9fb2,2021-04-07 11:40:00.000000 UTC,179.8.85.235,Berlin,Berlin,10117,Chrome,Email,/cancel,cancel
1568343,,3,214f5058-62a8-4706-b505-52ddcfa05d82,2025-05-26 04:02:00.000000 UTC,27.138.68.130,Handan,Beijing,101213,Firefox,Adwords,/cancel,cancel
1592801,,3,489a92c3-d61a-4a76-b0ff-fd61f33e0d17,2021-03-08 03:09:00.000000 UTC,194.31.239.213,Handan,Beijing,101213,Chrome,Facebook,/cancel,cancel
1483126,,3,5ab9df39-f8f3-4d08-9979-4dca08bf1373,2024-08-12 18:20:00.000000 UTC,96.189.146.18,Baoding,Beijing,101320,Safari,Adwords,/cancel,cancel
2210396,,3,d7bdd46d-a253-4c2a-a7ae-8f456c1161d4,2019-01-23 18:52:00.000000 UTC,208.129.52.83,Baoding,Beijing,101320,Safari,Email,/cancel,cancel
1606939,,3,4df41a6d-dc97-4397-b097-41a0f39a1fc6,2021-03-22 14:28:00.000000 UTC,213.108.124.239,Baoding,Beijing,101320,Chrome,Email,/cancel,cancel
1640128,,3,f6f87c74-d8ad-4409-91b0-a08048c5eace,2022-09-30 14:17:00.000000 UTC,70.237.143.152,Baoding,Beijing,101320,Chrome,Email,/cancel,cancel
2138172,,3,2b16ab9c-8485-4f47-ad02-c4b7922e29a0,2021-02-11 18:09:00.000000 UTC,119.183.254.27,Baoding,Beijing,101320,Chrome,Adwords,/cancel,cancel
1408266,,3,728ee9eb-32ba-44f5-97a6-a81723e2dacf,2024-01-08 19:35:00.000000 UTC,98.89.194.234,Baoding,Beijing,101320,Firefox,Email,/cancel,cancel
2284062,,3,971eb4ee-84eb-484d-85eb-d37147d55eec,2021-11-29 03:05:00.000000 UTC,100.141.140.129,Shanghai,Beijing,101401,Chrome,YouTube,/cancel,cancel
2343421,,3,7fc633cb-fe01-43c7-80e0-7263b87c811d,2024-01-09 10:22:00.000000 UTC,83.243.145.30,Vitoria-Gasteiz,País Vasco,1015,Chrome,Email,/cancel,cancel
2035806,,3,77115855-cd4e-4d61-9284-48ffa1897bdf,2021-12-23 04:44:00.000000 UTC,130.110.224.164,Shanghai,Beijing,101509,IE,Email,/cancel,cancel
1521829,,3,c906d867-093b-48d9-b853-99acd9cae584,2024-06-06 16:15:00.000000 UTC,27.190.77.246,Shanghai,Beijing,101509,Chrome,Email,/cancel,cancel
1393047,,3,07de940a-bb92-47ed-ac54-e6b8733270ec,2021-12-15 05:50:00.000000 UTC,120.203.187.119,Shanghai,Beijing,101509,Chrome,Adwords,/cancel,cancel
1844439,,3,2b717f0c-fa0f-4b1a-ab52-8c505c77e3c9,2025-04-25 12:07:00.000000 UTC,185.249.231.207,Shanghai,Beijing,101509,Other,Email,/cancel,cancel
1391826,,3,b80dbde5-1d74-4193-877e-16cb0d369f25,2023-06-27 14:49:00.000000 UTC,179.52.173.26,Chicopee,Massachusetts,1020,Firefox,Adwords,/cancel,cancel
2225314,,3,41f8edda-30e0-4e5d-ae79-ace85271aaea,2022-12-26 13:28:00.000000 UTC,65.246.106.30,Chicopee,Massachusetts,1020,Firefox,YouTube,/cancel,cancel
1567405,,3,2f524aba-4ac1-4164-9ffa-f44cb1d8c7a1,2023-08-24 07:34:00.000000 UTC,133.221.200.53,Yingkou,Beijing,102200,Chrome,Adwords,/cancel,cancel
2081080,,3,c2180603-b31b-43d3-b2f7-17da86bb3351,2021-07-23 16:13:00.000000 UTC,211.158.141.121,Yingkou,Beijing,102200,Chrome,YouTube,/cancel,cancel
1677297,,3,bdacd8d2-75f9-49ce-b0f3-e2c29c671e8a,2024-09-03 01:27:00.000000 UTC,38.27.187.47,Yingkou,Beijing,102200,Chrome,YouTube,/cancel,cancel
1948551,,3,292d2351-4b6b-4d27-ba6c-bb09f2d9c2fa,2021-11-09 11:48:00.000000 UTC,128.97.78.243,Handan,Beijing,102206,Chrome,Adwords,/cancel,cancel
2418906,,3,fc0f15f7-33ea-4759-97b9-e6a3faf80acc,2019-12-25 05:09:00.000000 UTC,44.142.166.180,Handan,Beijing,102206,Firefox,Email,/cancel,cancel
2315020,,3,059c00b7-4f9f-43c9-be7d-78b3cb93709c,2025-04-25 19:27:00.000000 UTC,82.228.216.1,Handan,Beijing,102206,Safari,Email,/cancel,cancel
2084932,,3,f54d1f72-c770-4f4e-a33e-0b821627a274,2023-10-09 13:03:00.000000 UTC,54.84.117.117,Wenzhou,Beijing,102208,Chrome,Adwords,/cancel,cancel
2398286,,3,41645235-a082-4b8f-aaec-3c80a1901c94,2024-05-22 08:59:00.000000 UTC,143.235.89.16,Wenzhou,Beijing,102208,Firefox,Email,/cancel,cancel
1657881,,3,8778d126-1a09-4b12-86c4-2fd8ff8c32d5,2022-05-08 08:34:00.000000 UTC,159.130.113.254,Wenzhou,Beijing,102208,Chrome,Email,/cancel,cancel
1961949,,3,9d6d2180-4d98-47bd-941d-8f3b52d08276,2024-06-30 07:05:00.000000 UTC,101.122.65.11,Wenzhou,Beijing,102208,Safari,Email,/cancel,cancel
1575462,,3,e06dbd12-562f-4a5c-bbb6-28571d501f8f,2020-11-13 02:21:00.000000 UTC,141.233.57.145,Wenzhou,Beijing,102208,Chrome,Adwords,/cancel,cancel
1679842,,3,442b39e2-b054-4245-9a03-9e930bd3310e,2019-05-07 17:25:00.000000 UTC,51.95.16.62,Wenzhou,Beijing,102208,Chrome,Adwords,/cancel,cancel
1560941,,3,c0e30427-e700-494b-bd64-eb13e07c278e,2022-06-01 03:14:00.000000 UTC,40.124.163.11,Wenzhou,Beijing,102208,Firefox,Email,/cancel,cancel
1686304,,3,45541234-dec2-4d6d-a6da-d13cdce41c40,2020-04-13 19:23:00.000000 UTC,204.130.103.253,Hengshui,Beijing,102209,Chrome,Email,/cancel,cancel
1376465,,3,82c36910-5754-47a0-af54-50fe00e725cf,2023-04-29 06:33:00.000000 UTC,149.134.13.97,Hengshui,Beijing,102209,Chrome,Facebook,/cancel,cancel
2055231,,3,8c8ac1c0-7b94-48a5-aae5-e68fafc12b67,2019-07-09 10:08:00.000000 UTC,118.184.138.40,Hengshui,Beijing,102209,Safari,Facebook,/cancel,cancel
2304291,,3,0e39d8ff-d191-4aac-9969-2cf9a2dafb00,2023-11-04 12:56:00.000000 UTC,46.197.154.23,Suzhou,Beijing,102218,Chrome,Email,/cancel,cancel
2014608,,3,bd4050e3-2747-4473-8fe6-95c7c5666d38,2024-12-27 11:43:00.000000 UTC,104.106.99.14,Xuancheng,Beijing,102299,Firefox,Adwords,/cancel,cancel
1867204,,3,276ff01b-e630-4f59-ad05-505d2d237911,2020-01-05 01:20:00.000000 UTC,7.23.125.66,Xuancheng,Beijing,102299,Firefox,Adwords,/cancel,cancel
2048114,,3,9b082bfe-5d72-488b-8a5d-86688de4686a,2024-10-25 12:47:00.000000 UTC,55.11.131.91,Loudi,Beijing,102401,Safari,Adwords,/cancel,cancel
2215059,,3,a728cd09-1ee9-43b8-8a55-d30c94acac18,2020-05-27 19:09:00.000000 UTC,140.247.2.226,Nanjing,Beijing,102612,Firefox,Email,/cancel,cancel
2162928,,3,38d5fba1-7451-4624-83f9-9ac00e9ee7a1,2023-05-13 15:58:00.000000 UTC,45.92.84.180,Nanjing,Beijing,102612,Safari,Email,/cancel,cancel
1437968,,3,bf046060-d976-4b12-918e-f55618a3b7ba,2022-09-02 11:32:00.000000 UTC,100.60.244.127,Nanjing,Beijing,102612,Chrome,Facebook,/cancel,cancel
1815936,,3,1e38d950-e862-49bd-b731-8c56b61e8f71,2021-04-29 10:23:00.000000 UTC,125.7.230.51,Hami,Beijing,102628,IE,Adwords,/cancel,cancel
2109638,,3,590ce45a-d8ad-4192-a748-aa8ea6fa2985,2022-09-18 06:49:00.000000 UTC,111.3.121.25,Hami,Beijing,102628,Firefox,Email,/cancel,cancel
1656901,,3,dc6fb077-5774-4318-8001-1dd3ae25ed56,2023-04-23 18:28:00.000000 UTC,11.248.186.14,Hami,Beijing,102628,Chrome,YouTube,/cancel,cancel
1572733,,3,85aadbf3-fd84-4a9f-9540-768ee428d9e3,2025-01-11 13:00:00.000000 UTC,88.30.37.133,Suzhou,Beijing,102676,Chrome,Adwords,/cancel,cancel
2118638,,3,dc7e9479-6013-4195-a944-e2d526658454,2023-09-03 04:22:00.000000 UTC,185.105.221.158,Suzhou,Beijing,102676,Chrome,Email,/cancel,cancel
2148564,,3,69f6d320-9f7e-4a94-b89a-56fe49d34d89,2025-06-17 06:59:00.000000 UTC,188.19.207.39,Suzhou,Beijing,102676,Firefox,Adwords,/cancel,cancel
2017670,,3,494cb49c-ba44-40e4-ac97-4d37f56cef37,2022-04-17 05:41:00.000000 UTC,199.188.225.123,Suzhou,Beijing,102676,Firefox,Adwords,/cancel,cancel
1366545,,3,0f1fae67-f42f-44de-a29b-91c87a6e3130,2019-09-03 18:22:00.000000 UTC,88.42.78.160,Suzhou,Beijing,102676,Chrome,Adwords,/cancel,cancel
