id,product_id,created_at,sold_at,cost,product_category,product_name,product_brand,product_retail_price,product_department,product_sku,product_distribution_center_id
187024,28967,2022-07-15 14:25:51.000000 UTC,2022-07-31 04:39:51.000000 UTC,7.2541798989844324,Accessories,100% Silk Woven Burgundy Polka Dot Tie,TheTieBar,18.989999771118164,Men,88787DF7498D4E60D6D6395FEAD9A9E4,7
187025,28967,2021-10-31 02:24:00.000000 UTC,,7.2541798989844324,Accessories,100% Silk Woven Burgundy Polka Dot Tie,TheTieBar,18.989999771118164,Men,88787DF7498D4E60D6D6395FEAD9A9E4,7
187026,28967,2021-07-03 12:42:00.000000 UTC,,7.2541798989844324,Accessories,100% Silk Woven Burgundy Polka Dot Tie,TheTieBar,18.989999771118164,Men,88787DF7498D4E60D6D6395FEAD9A9E4,7
400912,28967,2025-02-17 15:24:46.000000 UTC,2025-04-05 12:14:46.000000 UTC,7.2541798989844324,Accessories,100% Silk Woven Burgundy Polka Dot Tie,TheTieBar,18.989999771118164,Men,88787DF7498D4E60D6D6395FEAD9A9E4,7
400913,28967,2022-09-02 01:52:00.000000 UTC,,7.2541798989844324,Accessories,100% Silk Woven Burgundy Polka Dot Tie,TheTieBar,18.989999771118164,Men,88787DF7498D4E60D6D6395FEAD9A9E4,7
18318,28709,2023-09-16 19:30:36.000000 UTC,2023-10-24 04:33:36.000000 UTC,6.3320398824979,Accessories,100% Silk Woven Burgundy Striped Tie,TheTieBar,15.989999771118164,Men,668A2B1CCEC82D575177212DA2570E5D,7
18319,28709,2021-09-27 10:50:00.000000 UTC,,6.3320398824979,Accessories,100% Silk Woven Burgundy Striped Tie,TheTieBar,15.989999771118164,Men,668A2B1CCEC82D575177212DA2570E5D,7
18320,28709,2021-05-27 10:06:00.000000 UTC,,6.3320398824979,Accessories,100% Silk Woven Burgundy Striped Tie,TheTieBar,15.989999771118164,Men,668A2B1CCEC82D575177212DA2570E5D,7
26217,28709,2022-09-07 19:57:47.000000 UTC,2022-11-04 16:15:47.000000 UTC,6.3320398824979,Accessories,100% Silk Woven Burgundy Striped Tie,TheTieBar,15.989999771118164,Men,668A2B1CCEC82D575177212DA2570E5D,7
26218,28709,2020-11-08 07:52:00.000000 UTC,,6.3320398824979,Accessories,100% Silk Woven Burgundy Striped Tie,TheTieBar,15.989999771118164,Men,668A2B1CCEC82D575177212DA2570E5D,7
26219,28709,2021-04-20 06:46:00.000000 UTC,,6.3320398824979,Accessories,100% Silk Woven Burgundy Striped Tie,TheTieBar,15.989999771118164,Men,668A2B1CCEC82D575177212DA2570E5D,7
26220,28709,2022-09-15 01:36:00.000000 UTC,,6.3320398824979,Accessories,100% Silk Woven Burgundy Striped Tie,TheTieBar,15.989999771118164,Men,668A2B1CCEC82D575177212DA2570E5D,7
163804,28709,2023-11-25 19:49:35.000000 UTC,2023-12-25 01:22:35.000000 UTC,6.3320398824979,Accessories,100% Silk Woven Burgundy Striped Tie,TheTieBar,15.989999771118164,Men,668A2B1CCEC82D575177212DA2570E5D,7
163805,28709,2024-10-28 12:17:00.000000 UTC,,6.3320398824979,Accessories,100% Silk Woven Burgundy Striped Tie,TheTieBar,15.989999771118164,Men,668A2B1CCEC82D575177212DA2570E5D,7
163806,28709,2023-04-12 01:52:00.000000 UTC,,6.3320398824979,Accessories,100% Silk Woven Burgundy Striped Tie,TheTieBar,15.989999771118164,Men,668A2B1CCEC82D575177212DA2570E5D,7
163807,28709,2023-10-22 14:38:00.000000 UTC,,6.3320398824979,Accessories,100% Silk Woven Burgundy Striped Tie,TheTieBar,15.989999771118164,Men,668A2B1CCEC82D575177212DA2570E5D,7
299600,28709,2025-02-12 08:52:27.000000 UTC,2025-03-31 01:05:27.000000 UTC,6.3320398824979,Accessories,100% Silk Woven Burgundy Striped Tie,TheTieBar,15.989999771118164,Men,668A2B1CCEC82D575177212DA2570E5D,7
299601,28709,2025-06-21 12:19:00.000000 UTC,,6.3320398824979,Accessories,100% Silk Woven Burgundy Striped Tie,TheTieBar,15.989999771118164,Men,668A2B1CCEC82D575177212DA2570E5D,7
445608,28709,2025-05-07 07:15:34.598797 UTC,2025-06-24 16:23:34.598797 UTC,6.3320398824979,Accessories,100% Silk Woven Burgundy Striped Tie,TheTieBar,15.989999771118164,Men,668A2B1CCEC82D575177212DA2570E5D,7
445609,28709,2024-02-05 11:30:00.000000 UTC,,6.3320398824979,Accessories,100% Silk Woven Burgundy Striped Tie,TheTieBar,15.989999771118164,Men,668A2B1CCEC82D575177212DA2570E5D,7
445610,28709,2023-06-25 09:02:00.000000 UTC,,6.3320398824979,Accessories,100% Silk Woven Burgundy Striped Tie,TheTieBar,15.989999771118164,Men,668A2B1CCEC82D575177212DA2570E5D,7
37999,28775,2024-02-26 05:21:31.000000 UTC,2024-03-16 15:14:31.000000 UTC,6.7317898752866689,Accessories,100% Silk Woven Burgundy and Navy Nifty Striped Tie,TheTieBar,15.989999771118164,Men,B387056CB9E8740F37727D8CA2D0DB1C,7
38000,28775,2021-08-26 14:47:00.000000 UTC,,6.7317898752866689,Accessories,100% Silk Woven Burgundy and Navy Nifty Striped Tie,TheTieBar,15.989999771118164,Men,B387056CB9E8740F37727D8CA2D0DB1C,7
57210,28775,2024-06-29 04:47:01.000000 UTC,2024-08-11 14:58:01.000000 UTC,6.7317898752866689,Accessories,100% Silk Woven Burgundy and Navy Nifty Striped Tie,TheTieBar,15.989999771118164,Men,B387056CB9E8740F37727D8CA2D0DB1C,7
57211,28775,2023-12-13 06:17:00.000000 UTC,,6.7317898752866689,Accessories,100% Silk Woven Burgundy and Navy Nifty Striped Tie,TheTieBar,15.989999771118164,Men,B387056CB9E8740F37727D8CA2D0DB1C,7
216781,28775,2023-08-23 00:47:07.000000 UTC,2023-09-18 09:49:07.000000 UTC,6.7317898752866689,Accessories,100% Silk Woven Burgundy and Navy Nifty Striped Tie,TheTieBar,15.989999771118164,Men,B387056CB9E8740F37727D8CA2D0DB1C,7
216782,28775,2023-02-22 14:57:00.000000 UTC,,6.7317898752866689,Accessories,100% Silk Woven Burgundy and Navy Nifty Striped Tie,TheTieBar,15.989999771118164,Men,B387056CB9E8740F37727D8CA2D0DB1C,7
216783,28775,2024-08-13 07:57:00.000000 UTC,,6.7317898752866689,Accessories,100% Silk Woven Burgundy and Navy Nifty Striped Tie,TheTieBar,15.989999771118164,Men,B387056CB9E8740F37727D8CA2D0DB1C,7
345325,28775,2025-03-25 09:07:26.000000 UTC,2025-05-13 13:22:26.000000 UTC,6.7317898752866689,Accessories,100% Silk Woven Burgundy and Navy Nifty Striped Tie,TheTieBar,15.989999771118164,Men,B387056CB9E8740F37727D8CA2D0DB1C,7
345326,28775,2021-02-04 04:52:00.000000 UTC,,6.7317898752866689,Accessories,100% Silk Woven Burgundy and Navy Nifty Striped Tie,TheTieBar,15.989999771118164,Men,B387056CB9E8740F37727D8CA2D0DB1C,7
408669,28775,2019-08-15 09:45:47.000000 UTC,2019-09-07 03:24:47.000000 UTC,6.7317898752866689,Accessories,100% Silk Woven Burgundy and Navy Nifty Striped Tie,TheTieBar,15.989999771118164,Men,B387056CB9E8740F37727D8CA2D0DB1C,7
408670,28775,2022-12-21 09:37:00.000000 UTC,,6.7317898752866689,Accessories,100% Silk Woven Burgundy and Navy Nifty Striped Tie,TheTieBar,15.989999771118164,Men,B387056CB9E8740F37727D8CA2D0DB1C,7
448719,28775,2020-02-28 20:53:19.000000 UTC,2020-04-20 15:11:19.000000 UTC,6.7317898752866689,Accessories,100% Silk Woven Burgundy and Navy Nifty Striped Tie,TheTieBar,15.989999771118164,Men,B387056CB9E8740F37727D8CA2D0DB1C,7
448720,28775,2021-08-05 17:05:00.000000 UTC,,6.7317898752866689,Accessories,100% Silk Woven Burgundy and Navy Nifty Striped Tie,TheTieBar,15.989999771118164,Men,B387056CB9E8740F37727D8CA2D0DB1C,7
466678,28775,2022-06-03 05:45:59.000000 UTC,2022-07-16 09:41:59.000000 UTC,6.7317898752866689,Accessories,100% Silk Woven Burgundy and Navy Nifty Striped Tie,TheTieBar,15.989999771118164,Men,B387056CB9E8740F37727D8CA2D0DB1C,7
466679,28775,2022-07-27 04:29:00.000000 UTC,,6.7317898752866689,Accessories,100% Silk Woven Burgundy and Navy Nifty Striped Tie,TheTieBar,15.989999771118164,Men,B387056CB9E8740F37727D8CA2D0DB1C,7
466680,28775,2021-09-11 10:26:00.000000 UTC,,6.7317898752866689,Accessories,100% Silk Woven Burgundy and Navy Nifty Striped Tie,TheTieBar,15.989999771118164,Men,B387056CB9E8740F37727D8CA2D0DB1C,7
474653,28775,2023-09-14 01:30:36.000000 UTC,2023-11-09 10:41:36.000000 UTC,6.7317898752866689,Accessories,100% Silk Woven Burgundy and Navy Nifty Striped Tie,TheTieBar,15.989999771118164,Men,B387056CB9E8740F37727D8CA2D0DB1C,7
474654,28775,2020-12-11 13:20:00.000000 UTC,,6.7317898752866689,Accessories,100% Silk Woven Burgundy and Navy Nifty Striped Tie,TheTieBar,15.989999771118164,Men,B387056CB9E8740F37727D8CA2D0DB1C,7
94628,28825,2024-02-28 12:13:44.000000 UTC,2024-03-03 10:43:44.000000 UTC,6.2840698827675725,Accessories,100% Silk Woven Burnt Orange (Rust) Paisley Tie,TheTieBar,15.989999771118164,Men,60C530D611F7017BA51093527AC1EE3D,7
94629,28825,2022-03-30 12:35:00.000000 UTC,,6.2840698827675725,Accessories,100% Silk Woven Burnt Orange (Rust) Paisley Tie,TheTieBar,15.989999771118164,Men,60C530D611F7017BA51093527AC1EE3D,7
214250,28825,2024-11-06 06:11:37.000000 UTC,2024-11-25 17:28:37.000000 UTC,6.2840698827675725,Accessories,100% Silk Woven Burnt Orange (Rust) Paisley Tie,TheTieBar,15.989999771118164,Men,60C530D611F7017BA51093527AC1EE3D,7
214251,28825,2022-06-08 10:31:00.000000 UTC,,6.2840698827675725,Accessories,100% Silk Woven Burnt Orange (Rust) Paisley Tie,TheTieBar,15.989999771118164,Men,60C530D611F7017BA51093527AC1EE3D,7
276801,28825,2025-06-09 15:50:44.000000 UTC,2025-06-23 09:22:44.000000 UTC,6.2840698827675725,Accessories,100% Silk Woven Burnt Orange (Rust) Paisley Tie,TheTieBar,15.989999771118164,Men,60C530D611F7017BA51093527AC1EE3D,7
276802,28825,2024-07-19 03:22:00.000000 UTC,,6.2840698827675725,Accessories,100% Silk Woven Burnt Orange (Rust) Paisley Tie,TheTieBar,15.989999771118164,Men,60C530D611F7017BA51093527AC1EE3D,7
276803,28825,2020-04-15 09:11:00.000000 UTC,,6.2840698827675725,Accessories,100% Silk Woven Burnt Orange (Rust) Paisley Tie,TheTieBar,15.989999771118164,Men,60C530D611F7017BA51093527AC1EE3D,7
276804,28825,2020-10-10 02:17:00.000000 UTC,,6.2840698827675725,Accessories,100% Silk Woven Burnt Orange (Rust) Paisley Tie,TheTieBar,15.989999771118164,Men,60C530D611F7017BA51093527AC1EE3D,7
320779,28825,2024-09-24 16:25:28.000000 UTC,2024-11-09 03:48:28.000000 UTC,6.2840698827675725,Accessories,100% Silk Woven Burnt Orange (Rust) Paisley Tie,TheTieBar,15.989999771118164,Men,60C530D611F7017BA51093527AC1EE3D,7
320780,28825,2023-01-22 06:00:00.000000 UTC,,6.2840698827675725,Accessories,100% Silk Woven Burnt Orange (Rust) Paisley Tie,TheTieBar,15.989999771118164,Men,60C530D611F7017BA51093527AC1EE3D,7
351443,28825,2022-07-17 08:11:12.000000 UTC,2022-08-02 23:44:12.000000 UTC,6.2840698827675725,Accessories,100% Silk Woven Burnt Orange (Rust) Paisley Tie,TheTieBar,15.989999771118164,Men,60C530D611F7017BA51093527AC1EE3D,7
351444,28825,2024-09-15 01:17:00.000000 UTC,,6.2840698827675725,Accessories,100% Silk Woven Burnt Orange (Rust) Paisley Tie,TheTieBar,15.989999771118164,Men,60C530D611F7017BA51093527AC1EE3D,7
442653,28825,2024-02-19 00:26:54.000000 UTC,2024-04-08 15:40:54.000000 UTC,6.2840698827675725,Accessories,100% Silk Woven Burnt Orange (Rust) Paisley Tie,TheTieBar,15.989999771118164,Men,60C530D611F7017BA51093527AC1EE3D,7
442654,28825,2024-12-14 04:07:00.000000 UTC,,6.2840698827675725,Accessories,100% Silk Woven Burnt Orange (Rust) Paisley Tie,TheTieBar,15.989999771118164,Men,60C530D611F7017BA51093527AC1EE3D,7
442655,28825,2024-09-06 02:21:00.000000 UTC,,6.2840698827675725,Accessories,100% Silk Woven Burnt Orange (Rust) Paisley Tie,TheTieBar,15.989999771118164,Men,60C530D611F7017BA51093527AC1EE3D,7
43201,28649,2024-04-18 03:56:20.000000 UTC,2024-06-02 16:59:20.000000 UTC,6.348029884889983,Accessories,100% Silk Woven Charcoal Paisley Tie,TheTieBar,15.989999771118164,Men,AE490CCE121BCB4989BE859BCBDA433A,7
43202,28649,2025-06-18 01:37:00.000000 UTC,,6.348029884889983,Accessories,100% Silk Woven Charcoal Paisley Tie,TheTieBar,15.989999771118164,Men,AE490CCE121BCB4989BE859BCBDA433A,7
161630,28649,2024-11-28 12:03:07.000000 UTC,2024-12-26 13:56:07.000000 UTC,6.348029884889983,Accessories,100% Silk Woven Charcoal Paisley Tie,TheTieBar,15.989999771118164,Men,AE490CCE121BCB4989BE859BCBDA433A,7
161631,28649,2024-07-01 12:40:00.000000 UTC,,6.348029884889983,Accessories,100% Silk Woven Charcoal Paisley Tie,TheTieBar,15.989999771118164,Men,AE490CCE121BCB4989BE859BCBDA433A,7
161632,28649,2023-02-28 18:16:00.000000 UTC,,6.348029884889983,Accessories,100% Silk Woven Charcoal Paisley Tie,TheTieBar,15.989999771118164,Men,AE490CCE121BCB4989BE859BCBDA433A,7
161633,28649,2021-09-04 02:42:00.000000 UTC,,6.348029884889983,Accessories,100% Silk Woven Charcoal Paisley Tie,TheTieBar,15.989999771118164,Men,AE490CCE121BCB4989BE859BCBDA433A,7
245752,28649,2022-09-07 21:35:07.000000 UTC,2022-10-23 06:20:07.000000 UTC,6.348029884889983,Accessories,100% Silk Woven Charcoal Paisley Tie,TheTieBar,15.989999771118164,Men,AE490CCE121BCB4989BE859BCBDA433A,7
245753,28649,2024-08-02 06:17:00.000000 UTC,,6.348029884889983,Accessories,100% Silk Woven Charcoal Paisley Tie,TheTieBar,15.989999771118164,Men,AE490CCE121BCB4989BE859BCBDA433A,7
245754,28649,2023-06-18 18:47:00.000000 UTC,,6.348029884889983,Accessories,100% Silk Woven Charcoal Paisley Tie,TheTieBar,15.989999771118164,Men,AE490CCE121BCB4989BE859BCBDA433A,7
245755,28649,2023-12-16 13:52:00.000000 UTC,,6.348029884889983,Accessories,100% Silk Woven Charcoal Paisley Tie,TheTieBar,15.989999771118164,Men,AE490CCE121BCB4989BE859BCBDA433A,7
416336,28649,2023-03-13 12:20:35.000000 UTC,2023-04-25 13:32:35.000000 UTC,6.348029884889983,Accessories,100% Silk Woven Charcoal Paisley Tie,TheTieBar,15.989999771118164,Men,AE490CCE121BCB4989BE859BCBDA433A,7
416337,28649,2020-03-21 18:59:00.000000 UTC,,6.348029884889983,Accessories,100% Silk Woven Charcoal Paisley Tie,TheTieBar,15.989999771118164,Men,AE490CCE121BCB4989BE859BCBDA433A,7
102045,28604,2024-01-18 06:35:15.000000 UTC,2024-03-12 05:00:15.000000 UTC,6.8901698689106112,Accessories,100% Silk Woven Colorful Gingham Blue and Gray Self-Tie Bow Tie,TheTieBar,17.989999771118164,Men,9E4C4267803C7E60E916F65A2D0E49CC,7
102046,28604,2024-11-09 02:47:00.000000 UTC,,6.8901698689106112,Accessories,100% Silk Woven Colorful Gingham Blue and Gray Self-Tie Bow Tie,TheTieBar,17.989999771118164,Men,9E4C4267803C7E60E916F65A2D0E49CC,7
102047,28604,2023-01-02 18:44:00.000000 UTC,,6.8901698689106112,Accessories,100% Silk Woven Colorful Gingham Blue and Gray Self-Tie Bow Tie,TheTieBar,17.989999771118164,Men,9E4C4267803C7E60E916F65A2D0E49CC,7
102048,28604,2020-12-09 05:32:00.000000 UTC,,6.8901698689106112,Accessories,100% Silk Woven Colorful Gingham Blue and Gray Self-Tie Bow Tie,TheTieBar,17.989999771118164,Men,9E4C4267803C7E60E916F65A2D0E49CC,7
133664,28604,2024-08-17 18:07:38.000000 UTC,2024-09-26 09:41:38.000000 UTC,6.8901698689106112,Accessories,100% Silk Woven Colorful Gingham Blue and Gray Self-Tie Bow Tie,TheTieBar,17.989999771118164,Men,9E4C4267803C7E60E916F65A2D0E49CC,7
133665,28604,2023-09-28 12:05:00.000000 UTC,,6.8901698689106112,Accessories,100% Silk Woven Colorful Gingham Blue and Gray Self-Tie Bow Tie,TheTieBar,17.989999771118164,Men,9E4C4267803C7E60E916F65A2D0E49CC,7
133666,28604,2022-09-29 04:45:00.000000 UTC,,6.8901698689106112,Accessories,100% Silk Woven Colorful Gingham Blue and Gray Self-Tie Bow Tie,TheTieBar,17.989999771118164,Men,9E4C4267803C7E60E916F65A2D0E49CC,7
150231,28604,2024-08-13 04:11:52.000000 UTC,2024-08-27 06:30:52.000000 UTC,6.8901698689106112,Accessories,100% Silk Woven Colorful Gingham Blue and Gray Self-Tie Bow Tie,TheTieBar,17.989999771118164,Men,9E4C4267803C7E60E916F65A2D0E49CC,7
150232,28604,2023-02-24 06:00:00.000000 UTC,,6.8901698689106112,Accessories,100% Silk Woven Colorful Gingham Blue and Gray Self-Tie Bow Tie,TheTieBar,17.989999771118164,Men,9E4C4267803C7E60E916F65A2D0E49CC,7
355486,28604,2019-11-09 03:56:14.000000 UTC,2019-11-21 06:42:14.000000 UTC,6.8901698689106112,Accessories,100% Silk Woven Colorful Gingham Blue and Gray Self-Tie Bow Tie,TheTieBar,17.989999771118164,Men,9E4C4267803C7E60E916F65A2D0E49CC,7
355487,28604,2025-05-31 17:09:00.000000 UTC,,6.8901698689106112,Accessories,100% Silk Woven Colorful Gingham Blue and Gray Self-Tie Bow Tie,TheTieBar,17.989999771118164,Men,9E4C4267803C7E60E916F65A2D0E49CC,7
355488,28604,2022-04-27 09:27:00.000000 UTC,,6.8901698689106112,Accessories,100% Silk Woven Colorful Gingham Blue and Gray Self-Tie Bow Tie,TheTieBar,17.989999771118164,Men,9E4C4267803C7E60E916F65A2D0E49CC,7
355489,28604,2022-03-12 04:35:00.000000 UTC,,6.8901698689106112,Accessories,100% Silk Woven Colorful Gingham Blue and Gray Self-Tie Bow Tie,TheTieBar,17.989999771118164,Men,9E4C4267803C7E60E916F65A2D0E49CC,7
359820,28604,2022-10-25 23:35:16.000000 UTC,2022-11-26 15:04:16.000000 UTC,6.8901698689106112,Accessories,100% Silk Woven Colorful Gingham Blue and Gray Self-Tie Bow Tie,TheTieBar,17.989999771118164,Men,9E4C4267803C7E60E916F65A2D0E49CC,7
359821,28604,2024-04-28 00:16:00.000000 UTC,,6.8901698689106112,Accessories,100% Silk Woven Colorful Gingham Blue and Gray Self-Tie Bow Tie,TheTieBar,17.989999771118164,Men,9E4C4267803C7E60E916F65A2D0E49CC,7
359822,28604,2023-07-04 15:44:00.000000 UTC,,6.8901698689106112,Accessories,100% Silk Woven Colorful Gingham Blue and Gray Self-Tie Bow Tie,TheTieBar,17.989999771118164,Men,9E4C4267803C7E60E916F65A2D0E49CC,7
359823,28604,2021-04-09 10:16:00.000000 UTC,,6.8901698689106112,Accessories,100% Silk Woven Colorful Gingham Blue and Gray Self-Tie Bow Tie,TheTieBar,17.989999771118164,Men,9E4C4267803C7E60E916F65A2D0E49CC,7
373234,28604,2025-05-30 08:09:29.000000 UTC,2025-06-15 04:23:29.000000 UTC,6.8901698689106112,Accessories,100% Silk Woven Colorful Gingham Blue and Gray Self-Tie Bow Tie,TheTieBar,17.989999771118164,Men,9E4C4267803C7E60E916F65A2D0E49CC,7
373235,28604,2021-01-10 18:43:00.000000 UTC,,6.8901698689106112,Accessories,100% Silk Woven Colorful Gingham Blue and Gray Self-Tie Bow Tie,TheTieBar,17.989999771118164,Men,9E4C4267803C7E60E916F65A2D0E49CC,7
373236,28604,2021-06-16 13:24:00.000000 UTC,,6.8901698689106112,Accessories,100% Silk Woven Colorful Gingham Blue and Gray Self-Tie Bow Tie,TheTieBar,17.989999771118164,Men,9E4C4267803C7E60E916F65A2D0E49CC,7
84935,28841,2023-10-21 18:12:14.000000 UTC,2023-11-12 02:27:14.000000 UTC,6.667829895502031,Accessories,100% Silk Woven Colorful Gingham Earth Self-Tie Bow Tie,TheTieBar,15.989999771118164,Men,92B5E9DAE4200367FC5D494D3AF0690E,7
84936,28841,2020-02-07 12:09:00.000000 UTC,,6.667829895502031,Accessories,100% Silk Woven Colorful Gingham Earth Self-Tie Bow Tie,TheTieBar,15.989999771118164,Men,92B5E9DAE4200367FC5D494D3AF0690E,7
175551,28841,2022-09-28 23:55:12.000000 UTC,2022-11-02 09:31:12.000000 UTC,6.667829895502031,Accessories,100% Silk Woven Colorful Gingham Earth Self-Tie Bow Tie,TheTieBar,15.989999771118164,Men,92B5E9DAE4200367FC5D494D3AF0690E,7
175552,28841,2024-10-06 17:07:00.000000 UTC,,6.667829895502031,Accessories,100% Silk Woven Colorful Gingham Earth Self-Tie Bow Tie,TheTieBar,15.989999771118164,Men,92B5E9DAE4200367FC5D494D3AF0690E,7
246554,28841,2025-04-01 11:25:56.000000 UTC,2025-04-19 17:33:56.000000 UTC,6.667829895502031,Accessories,100% Silk Woven Colorful Gingham Earth Self-Tie Bow Tie,TheTieBar,15.989999771118164,Men,92B5E9DAE4200367FC5D494D3AF0690E,7
246555,28841,2020-06-30 14:01:00.000000 UTC,,6.667829895502031,Accessories,100% Silk Woven Colorful Gingham Earth Self-Tie Bow Tie,TheTieBar,15.989999771118164,Men,92B5E9DAE4200367FC5D494D3AF0690E,7
246556,28841,2022-09-05 05:57:00.000000 UTC,,6.667829895502031,Accessories,100% Silk Woven Colorful Gingham Earth Self-Tie Bow Tie,TheTieBar,15.989999771118164,Men,92B5E9DAE4200367FC5D494D3AF0690E,7
7108,28874,2021-11-11 18:48:44.000000 UTC,2021-11-21 03:49:44.000000 UTC,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
7109,28874,2021-05-25 04:25:00.000000 UTC,,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
7110,28874,2024-05-24 13:20:00.000000 UTC,,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
7111,28874,2024-12-04 00:59:00.000000 UTC,,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
47464,28874,2021-12-29 18:36:23.000000 UTC,2022-01-12 04:15:23.000000 UTC,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
47465,28874,2021-10-31 04:07:00.000000 UTC,,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
47466,28874,2021-03-02 13:07:00.000000 UTC,,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
47467,28874,2021-10-14 07:57:00.000000 UTC,,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
58525,28874,2024-02-02 10:00:30.000000 UTC,2024-02-27 09:07:30.000000 UTC,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
58526,28874,2020-01-08 18:47:00.000000 UTC,,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
58527,28874,2020-10-16 10:23:00.000000 UTC,,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
144812,28874,2024-09-12 19:58:02.000000 UTC,2024-10-24 04:37:02.000000 UTC,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
144813,28874,2024-06-21 10:14:00.000000 UTC,,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
144814,28874,2022-01-06 15:35:00.000000 UTC,,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
158681,28874,2023-09-25 06:59:38.000000 UTC,2023-10-26 03:36:38.000000 UTC,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
158682,28874,2024-12-20 15:47:00.000000 UTC,,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
158683,28874,2020-11-14 04:34:00.000000 UTC,,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
158684,28874,2024-12-26 17:15:00.000000 UTC,,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
279419,28874,2023-10-26 20:42:08.000000 UTC,2023-11-23 16:21:08.000000 UTC,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
279420,28874,2024-08-06 11:07:00.000000 UTC,,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
279421,28874,2024-10-14 13:47:00.000000 UTC,,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
279422,28874,2025-06-21 06:35:00.000000 UTC,,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
291337,28874,2019-06-19 20:17:00.000000 UTC,2019-07-02 14:53:00.000000 UTC,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
291338,28874,2022-03-22 03:59:00.000000 UTC,,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
291339,28874,2022-10-02 00:05:00.000000 UTC,,6.4759498816888783,Accessories,100% Silk Woven Crimson Wreath Patterned Christmas Tie,TheTieBar,15.989999771118164,Men,192188B239173A6A0C88762B38D97F65,7
